customer_id,plan_id,start_date
253,4,2020-10-12T00:00:00.000Z
254,0,2020-07-23T00:00:00.000Z
254,4,2020-07-30T00:00:00.000Z
255,0,2020-03-29T00:00:00.000Z
255,2,2020-04-05T00:00:00.000Z
255,3,2020-10-05T00:00:00.000Z
256,0,2020-07-13T00:00:00.000Z
256,1,2020-07-20T00:00:00.000Z
256,2,2020-11-23T00:00:00.000Z
257,0,2020-01-15T00:00:00.000Z
257,2,2020-01-22T00:00:00.000Z
257,3,2020-04-22T00:00:00.000Z
257,4,2021-04-22T00:00:00.000Z
258,0,2020-06-19T00:00:00.000Z
258,1,2020-06-26T00:00:00.000Z
258,3,2020-07-06T00:00:00.000Z
259,0,2020-11-09T00:00:00.000Z
259,1,2020-11-16T00:00:00.000Z
259,2,2021-02-13T00:00:00.000Z
260,0,2020-09-21T00:00:00.000Z
260,2,2020-09-28T00:00:00.000Z
261,0,2020-03-12T00:00:00.000Z
261,2,2020-03-19T00:00:00.000Z
261,3,2020-05-19T00:00:00.000Z
262,0,2020-05-14T00:00:00.000Z
262,1,2020-05-21T00:00:00.000Z
263,0,2020-07-10T00:00:00.000Z
263,2,2020-07-17T00:00:00.000Z
263,4,2020-07-20T00:00:00.000Z
264,0,2020-09-12T00:00:00.000Z
264,2,2020-09-19T00:00:00.000Z
264,4,2020-12-07T00:00:00.000Z
265,0,2020-06-13T00:00:00.000Z
265,1,2020-06-20T00:00:00.000Z
265,4,2020-07-14T00:00:00.000Z
266,0,2020-07-20T00:00:00.000Z
266,1,2020-07-27T00:00:00.000Z
266,3,2020-12-04T00:00:00.000Z
267,0,2020-09-19T00:00:00.000Z
267,1,2020-09-26T00:00:00.000Z
267,3,2020-10-10T00:00:00.000Z
268,0,2020-10-07T00:00:00.000Z
268,1,2020-10-14T00:00:00.000Z
268,4,2020-11-07T00:00:00.000Z
269,0,2020-07-29T00:00:00.000Z
269,1,2020-08-05T00:00:00.000Z
269,2,2020-12-06T00:00:00.000Z
270,0,2020-07-05T00:00:00.000Z
270,2,2020-07-12T00:00:00.000Z
270,3,2021-01-12T00:00:00.000Z
271,0,2020-08-29T00:00:00.000Z
271,2,2020-09-05T00:00:00.000Z
272,0,2020-12-19T00:00:00.000Z
272,1,2020-12-26T00:00:00.000Z
272,3,2021-01-17T00:00:00.000Z
273,0,2020-02-14T00:00:00.000Z
273,1,2020-02-21T00:00:00.000Z
274,0,2020-03-01T00:00:00.000Z
274,1,2020-03-08T00:00:00.000Z
275,0,2020-04-27T00:00:00.000Z
275,1,2020-05-04T00:00:00.000Z
275,4,2020-09-09T00:00:00.000Z
276,0,2020-12-25T00:00:00.000Z
276,2,2021-01-01T00:00:00.000Z
276,3,2021-03-01T00:00:00.000Z
277,0,2020-08-06T00:00:00.000Z
277,1,2020-08-13T00:00:00.000Z
278,0,2020-08-01T00:00:00.000Z
278,2,2020-08-08T00:00:00.000Z
278,3,2020-11-08T00:00:00.000Z
279,0,2020-03-31T00:00:00.000Z
279,3,2020-04-07T00:00:00.000Z
280,0,2020-06-17T00:00:00.000Z
280,1,2020-06-24T00:00:00.000Z
280,2,2020-10-28T00:00:00.000Z
280,4,2021-02-23T00:00:00.000Z
281,0,2020-01-01T00:00:00.000Z
281,1,2020-01-08T00:00:00.000Z
282,0,2020-06-21T00:00:00.000Z
282,2,2020-06-28T00:00:00.000Z
283,0,2020-06-11T00:00:00.000Z
283,1,2020-06-18T00:00:00.000Z
283,2,2020-09-11T00:00:00.000Z
283,3,2020-12-11T00:00:00.000Z
284,0,2020-07-27T00:00:00.000Z
284,2,2020-08-03T00:00:00.000Z
284,4,2020-11-18T00:00:00.000Z
285,0,2020-07-06T00:00:00.000Z
285,4,2020-07-13T00:00:00.000Z
286,0,2020-03-23T00:00:00.000Z
286,2,2020-03-30T00:00:00.000Z
287,0,2020-08-23T00:00:00.000Z
287,1,2020-08-30T00:00:00.000Z
287,3,2020-12-09T00:00:00.000Z
288,0,2020-11-28T00:00:00.000Z
288,1,2020-12-05T00:00:00.000Z
288,4,2020-12-06T00:00:00.000Z
289,0,2020-01-08T00:00:00.000Z
289,2,2020-01-15T00:00:00.000Z
290,0,2020-01-10T00:00:00.000Z
290,1,2020-01-17T00:00:00.000Z
291,0,2020-03-03T00:00:00.000Z
291,1,2020-03-10T00:00:00.000Z
291,3,2020-08-16T00:00:00.000Z
292,0,2020-08-14T00:00:00.000Z
292,1,2020-08-21T00:00:00.000Z
292,3,2020-10-18T00:00:00.000Z
293,0,2020-10-30T00:00:00.000Z
293,1,2020-11-06T00:00:00.000Z
293,2,2021-03-15T00:00:00.000Z
293,4,2021-03-18T00:00:00.000Z
294,0,2020-01-19T00:00:00.000Z
294,4,2020-01-26T00:00:00.000Z
295,0,2020-06-01T00:00:00.000Z
295,1,2020-06-08T00:00:00.000Z
295,2,2020-08-17T00:00:00.000Z
296,0,2020-10-17T00:00:00.000Z
296,4,2020-10-24T00:00:00.000Z
297,0,2020-08-13T00:00:00.000Z
297,2,2020-08-20T00:00:00.000Z
297,3,2020-12-20T00:00:00.000Z
298,0,2020-10-26T00:00:00.000Z
298,1,2020-11-02T00:00:00.000Z
298,2,2020-12-13T00:00:00.000Z
299,0,2020-09-13T00:00:00.000Z
299,1,2020-09-20T00:00:00.000Z
299,2,2020-10-28T00:00:00.000Z
299,3,2021-01-28T00:00:00.000Z
300,0,2020-04-06T00:00:00.000Z
300,1,2020-04-13T00:00:00.000Z
300,3,2020-10-04T00:00:00.000Z
301,0,2020-05-07T00:00:00.000Z
301,1,2020-05-14T00:00:00.000Z
301,2,2020-10-30T00:00:00.000Z
301,3,2021-01-30T00:00:00.000Z
302,0,2020-01-09T00:00:00.000Z
302,2,2020-01-16T00:00:00.000Z
302,4,2020-01-22T00:00:00.000Z
303,0,2020-02-13T00:00:00.000Z
303,1,2020-02-20T00:00:00.000Z
303,4,2020-06-15T00:00:00.000Z
304,0,2020-12-28T00:00:00.000Z
304,1,2021-01-04T00:00:00.000Z
304,4,2021-01-27T00:00:00.000Z
305,0,2020-11-16T00:00:00.000Z
305,1,2020-11-23T00:00:00.000Z
306,0,2020-09-09T00:00:00.000Z
306,2,2020-09-16T00:00:00.000Z
307,0,2020-04-01T00:00:00.000Z
307,1,2020-04-08T00:00:00.000Z
307,2,2020-09-27T00:00:00.000Z
307,3,2020-10-27T00:00:00.000Z
308,0,2020-04-12T00:00:00.000Z
308,1,2020-04-19T00:00:00.000Z
308,4,2020-07-22T00:00:00.000Z
309,0,2020-12-08T00:00:00.000Z
309,2,2020-12-15T00:00:00.000Z
310,0,2020-08-01T00:00:00.000Z
310,1,2020-08-08T00:00:00.000Z
310,3,2021-01-05T00:00:00.000Z
311,0,2020-12-03T00:00:00.000Z
311,1,2020-12-10T00:00:00.000Z
311,4,2021-03-01T00:00:00.000Z
312,0,2020-01-09T00:00:00.000Z
312,1,2020-01-16T00:00:00.000Z
312,2,2020-04-19T00:00:00.000Z
313,0,2020-01-15T00:00:00.000Z
313,1,2020-01-22T00:00:00.000Z
313,3,2020-06-29T00:00:00.000Z
314,0,2020-11-11T00:00:00.000Z
314,4,2020-11-18T00:00:00.000Z
315,0,2020-12-13T00:00:00.000Z
315,1,2020-12-20T00:00:00.000Z
315,2,2020-12-21T00:00:00.000Z
316,0,2020-03-31T00:00:00.000Z
316,2,2020-04-07T00:00:00.000Z
317,0,2020-10-11T00:00:00.000Z
317,4,2020-10-18T00:00:00.000Z
318,0,2020-06-20T00:00:00.000Z
318,1,2020-06-27T00:00:00.000Z
318,2,2020-09-30T00:00:00.000Z
318,3,2020-11-30T00:00:00.000Z
319,0,2020-10-25T00:00:00.000Z
319,2,2020-11-01T00:00:00.000Z
320,0,2020-09-27T00:00:00.000Z
320,2,2020-10-04T00:00:00.000Z
320,3,2021-04-04T00:00:00.000Z
321,0,2020-03-06T00:00:00.000Z
321,2,2020-03-13T00:00:00.000Z
322,0,2020-12-19T00:00:00.000Z
322,3,2020-12-26T00:00:00.000Z
323,0,2020-10-20T00:00:00.000Z
323,1,2020-10-27T00:00:00.000Z
323,2,2021-04-14T00:00:00.000Z
324,0,2020-05-07T00:00:00.000Z
324,1,2020-05-14T00:00:00.000Z
324,4,2020-07-26T00:00:00.000Z
325,0,2020-05-18T00:00:00.000Z
325,4,2020-05-25T00:00:00.000Z
326,0,2020-11-20T00:00:00.000Z
326,3,2020-11-27T00:00:00.000Z
327,0,2020-04-14T00:00:00.000Z
327,1,2020-04-21T00:00:00.000Z
327,2,2020-08-17T00:00:00.000Z
328,0,2020-10-06T00:00:00.000Z
328,1,2020-10-13T00:00:00.000Z
328,2,2021-02-02T00:00:00.000Z
329,0,2020-04-26T00:00:00.000Z
329,4,2020-05-03T00:00:00.000Z
330,0,2020-01-20T00:00:00.000Z
330,4,2020-01-27T00:00:00.000Z
331,0,2020-04-12T00:00:00.000Z
331,1,2020-04-19T00:00:00.000Z
331,4,2020-09-14T00:00:00.000Z
332,0,2020-10-11T00:00:00.000Z
332,1,2020-10-18T00:00:00.000Z
332,2,2020-11-17T00:00:00.000Z
333,0,2020-01-19T00:00:00.000Z
333,2,2020-01-26T00:00:00.000Z
333,4,2020-06-15T00:00:00.000Z
334,0,2020-08-07T00:00:00.000Z
334,1,2020-08-14T00:00:00.000Z
334,2,2021-02-09T00:00:00.000Z
335,0,2020-09-25T00:00:00.000Z
335,1,2020-10-02T00:00:00.000Z
336,0,2020-06-23T00:00:00.000Z
336,1,2020-06-30T00:00:00.000Z
336,2,2020-07-22T00:00:00.000Z
337,0,2020-11-16T00:00:00.000Z
337,1,2020-11-23T00:00:00.000Z
338,0,2020-12-12T00:00:00.000Z
338,1,2020-12-19T00:00:00.000Z
339,0,2020-05-06T00:00:00.000Z
339,1,2020-05-13T00:00:00.000Z
340,0,2020-06-27T00:00:00.000Z
340,1,2020-07-04T00:00:00.000Z
340,2,2020-07-19T00:00:00.000Z
341,0,2020-10-17T00:00:00.000Z
341,1,2020-10-24T00:00:00.000Z
341,2,2021-01-30T00:00:00.000Z
342,0,2020-06-21T00:00:00.000Z
342,1,2020-06-28T00:00:00.000Z
342,4,2020-08-19T00:00:00.000Z
343,0,2020-02-02T00:00:00.000Z
343,1,2020-02-09T00:00:00.000Z
344,0,2020-09-22T00:00:00.000Z
344,2,2020-09-29T00:00:00.000Z
344,4,2021-02-15T00:00:00.000Z
345,0,2020-04-17T00:00:00.000Z
345,1,2020-04-24T00:00:00.000Z
345,2,2020-06-07T00:00:00.000Z
345,3,2020-08-07T00:00:00.000Z
346,0,2020-11-13T00:00:00.000Z
346,2,2020-11-20T00:00:00.000Z
346,3,2021-04-20T00:00:00.000Z
347,0,2020-05-30T00:00:00.000Z
347,1,2020-06-06T00:00:00.000Z
347,3,2020-07-14T00:00:00.000Z
348,0,2020-09-14T00:00:00.000Z
348,1,2020-09-21T00:00:00.000Z
348,4,2020-09-28T00:00:00.000Z
349,0,2020-06-16T00:00:00.000Z
349,1,2020-06-23T00:00:00.000Z
349,3,2020-08-22T00:00:00.000Z
350,0,2020-04-25T00:00:00.000Z
350,1,2020-05-02T00:00:00.000Z
351,0,2020-05-24T00:00:00.000Z
351,1,2020-05-31T00:00:00.000Z
351,2,2020-07-06T00:00:00.000Z
352,0,2020-09-21T00:00:00.000Z
352,1,2020-09-28T00:00:00.000Z
352,2,2021-03-06T00:00:00.000Z
353,0,2020-11-29T00:00:00.000Z
353,3,2020-12-06T00:00:00.000Z
354,0,2020-03-19T00:00:00.000Z
354,4,2020-03-26T00:00:00.000Z
355,0,2020-10-27T00:00:00.000Z
355,2,2020-11-03T00:00:00.000Z
356,0,2020-04-09T00:00:00.000Z
356,1,2020-04-16T00:00:00.000Z
356,3,2020-07-02T00:00:00.000Z
357,0,2020-10-07T00:00:00.000Z
357,2,2020-10-14T00:00:00.000Z
357,3,2021-01-14T00:00:00.000Z
358,0,2020-02-25T00:00:00.000Z
358,2,2020-03-03T00:00:00.000Z
358,4,2020-04-02T00:00:00.000Z
359,0,2020-08-14T00:00:00.000Z
359,1,2020-08-21T00:00:00.000Z
359,2,2020-12-11T00:00:00.000Z
360,0,2020-08-27T00:00:00.000Z
360,2,2020-09-03T00:00:00.000Z
360,3,2021-02-03T00:00:00.000Z
361,0,2020-10-10T00:00:00.000Z
361,4,2020-10-17T00:00:00.000Z
362,0,2020-06-05T00:00:00.000Z
362,1,2020-06-12T00:00:00.000Z
362,3,2020-08-21T00:00:00.000Z
363,0,2020-05-06T00:00:00.000Z
363,1,2020-05-13T00:00:00.000Z
363,3,2020-07-10T00:00:00.000Z
364,0,2020-05-02T00:00:00.000Z
364,2,2020-05-09T00:00:00.000Z
364,4,2020-09-15T00:00:00.000Z
365,0,2020-06-09T00:00:00.000Z
365,2,2020-06-16T00:00:00.000Z
365,3,2020-12-16T00:00:00.000Z
366,0,2020-07-18T00:00:00.000Z
366,1,2020-07-25T00:00:00.000Z
367,0,2020-02-25T00:00:00.000Z
367,1,2020-03-03T00:00:00.000Z
367,2,2020-08-01T00:00:00.000Z
368,0,2020-10-23T00:00:00.000Z
368,1,2020-10-30T00:00:00.000Z
368,2,2021-04-02T00:00:00.000Z
369,0,2020-09-11T00:00:00.000Z
369,1,2020-09-18T00:00:00.000Z
369,4,2020-11-09T00:00:00.000Z
370,0,2020-03-08T00:00:00.000Z
370,1,2020-03-15T00:00:00.000Z
370,2,2020-08-27T00:00:00.000Z
370,3,2020-10-27T00:00:00.000Z
371,0,2020-05-06T00:00:00.000Z
371,2,2020-05-13T00:00:00.000Z
372,0,2020-05-04T00:00:00.000Z
372,1,2020-05-11T00:00:00.000Z
372,3,2020-08-08T00:00:00.000Z
373,0,2020-10-20T00:00:00.000Z
373,1,2020-10-27T00:00:00.000Z
373,2,2020-11-03T00:00:00.000Z
374,0,2020-05-18T00:00:00.000Z
374,1,2020-05-25T00:00:00.000Z
374,2,2020-06-15T00:00:00.000Z
374,4,2020-09-21T00:00:00.000Z
375,0,2020-01-01T00:00:00.000Z
375,2,2020-01-08T00:00:00.000Z
375,3,2020-07-08T00:00:00.000Z
376,0,2020-10-19T00:00:00.000Z
376,2,2020-10-26T00:00:00.000Z
376,4,2021-03-17T00:00:00.000Z
377,0,2020-02-11T00:00:00.000Z
377,1,2020-02-18T00:00:00.000Z
377,2,2020-03-17T00:00:00.000Z
378,0,2020-04-28T00:00:00.000Z
378,2,2020-05-05T00:00:00.000Z
379,0,2020-02-05T00:00:00.000Z
379,2,2020-02-12T00:00:00.000Z
379,4,2020-05-05T00:00:00.000Z
380,0,2020-08-01T00:00:00.000Z
380,1,2020-08-08T00:00:00.000Z
380,2,2020-11-29T00:00:00.000Z
380,3,2021-02-28T00:00:00.000Z
381,0,2020-07-21T00:00:00.000Z
381,1,2020-07-28T00:00:00.000Z
381,2,2020-08-22T00:00:00.000Z
382,0,2020-02-20T00:00:00.000Z
382,1,2020-02-27T00:00:00.000Z
383,0,2020-01-30T00:00:00.000Z
383,2,2020-02-06T00:00:00.000Z
383,3,2020-08-06T00:00:00.000Z
384,0,2020-07-26T00:00:00.000Z
384,2,2020-08-02T00:00:00.000Z
384,4,2020-08-23T00:00:00.000Z
385,0,2020-07-25T00:00:00.000Z
385,2,2020-08-01T00:00:00.000Z
386,0,2020-09-15T00:00:00.000Z
386,1,2020-09-22T00:00:00.000Z
387,0,2020-02-17T00:00:00.000Z
387,1,2020-02-24T00:00:00.000Z
388,0,2020-11-09T00:00:00.000Z
388,4,2020-11-16T00:00:00.000Z
389,0,2020-01-04T00:00:00.000Z
389,1,2020-01-11T00:00:00.000Z
389,2,2020-06-15T00:00:00.000Z
389,4,2020-10-27T00:00:00.000Z
390,0,2020-12-11T00:00:00.000Z
390,2,2020-12-18T00:00:00.000Z
391,0,2020-06-29T00:00:00.000Z
391,2,2020-07-06T00:00:00.000Z
391,3,2020-09-06T00:00:00.000Z
392,0,2020-05-31T00:00:00.000Z
392,2,2020-06-07T00:00:00.000Z
393,0,2020-04-11T00:00:00.000Z
393,1,2020-04-18T00:00:00.000Z
393,2,2020-05-05T00:00:00.000Z
394,0,2020-08-17T00:00:00.000Z
394,1,2020-08-24T00:00:00.000Z
394,4,2021-01-24T00:00:00.000Z
395,0,2020-03-31T00:00:00.000Z
395,3,2020-04-07T00:00:00.000Z
395,4,2021-04-07T00:00:00.000Z
396,0,2020-09-25T00:00:00.000Z
396,1,2020-10-02T00:00:00.000Z
397,0,2020-01-13T00:00:00.000Z
397,2,2020-01-20T00:00:00.000Z
398,0,2020-07-17T00:00:00.000Z
398,1,2020-07-24T00:00:00.000Z
398,2,2020-10-02T00:00:00.000Z
398,4,2021-02-27T00:00:00.000Z
399,0,2020-03-03T00:00:00.000Z
399,1,2020-03-10T00:00:00.000Z
399,2,2020-05-24T00:00:00.000Z
400,0,2020-04-27T00:00:00.000Z
400,1,2020-05-04T00:00:00.000Z
401,0,2020-04-14T00:00:00.000Z
401,2,2020-04-21T00:00:00.000Z
401,4,2020-05-22T00:00:00.000Z
402,0,2020-06-17T00:00:00.000Z
402,2,2020-06-24T00:00:00.000Z
402,3,2020-10-24T00:00:00.000Z
403,0,2020-05-15T00:00:00.000Z
403,2,2020-05-22T00:00:00.000Z
404,0,2020-03-29T00:00:00.000Z
404,2,2020-04-05T00:00:00.000Z
405,0,2020-03-02T00:00:00.000Z
405,4,2020-03-09T00:00:00.000Z
406,0,2020-10-17T00:00:00.000Z
406,2,2020-10-24T00:00:00.000Z
407,0,2020-11-03T00:00:00.000Z
407,1,2020-11-10T00:00:00.000Z
407,2,2021-04-12T00:00:00.000Z
408,0,2020-01-30T00:00:00.000Z
408,2,2020-02-06T00:00:00.000Z
409,0,2020-09-02T00:00:00.000Z
409,1,2020-09-09T00:00:00.000Z
409,2,2021-01-29T00:00:00.000Z
410,0,2020-01-27T00:00:00.000Z
410,1,2020-02-03T00:00:00.000Z
411,0,2020-03-16T00:00:00.000Z
411,1,2020-03-23T00:00:00.000Z
411,2,2020-08-15T00:00:00.000Z
412,0,2020-06-09T00:00:00.000Z
412,1,2020-06-16T00:00:00.000Z
412,3,2020-10-23T00:00:00.000Z
413,0,2020-08-27T00:00:00.000Z
413,1,2020-09-03T00:00:00.000Z
413,2,2020-12-21T00:00:00.000Z
414,0,2020-10-09T00:00:00.000Z
414,2,2020-10-16T00:00:00.000Z
415,0,2020-10-30T00:00:00.000Z
415,2,2020-11-06T00:00:00.000Z
415,3,2021-02-06T00:00:00.000Z
416,0,2020-08-07T00:00:00.000Z
416,2,2020-08-14T00:00:00.000Z
416,3,2021-02-14T00:00:00.000Z
417,0,2020-01-28T00:00:00.000Z
417,2,2020-02-04T00:00:00.000Z
417,4,2020-03-02T00:00:00.000Z
418,0,2020-10-07T00:00:00.000Z
418,1,2020-10-14T00:00:00.000Z
418,4,2020-11-22T00:00:00.000Z
419,0,2020-03-17T00:00:00.000Z
419,2,2020-03-24T00:00:00.000Z
420,0,2020-05-27T00:00:00.000Z
420,1,2020-06-03T00:00:00.000Z
421,0,2020-03-23T00:00:00.000Z
421,2,2020-03-30T00:00:00.000Z
422,0,2020-12-26T00:00:00.000Z
422,2,2021-01-02T00:00:00.000Z
423,0,2020-10-06T00:00:00.000Z
423,2,2020-10-13T00:00:00.000Z
424,0,2020-12-15T00:00:00.000Z
424,1,2020-12-22T00:00:00.000Z
424,4,2021-04-28T00:00:00.000Z
425,0,2020-04-04T00:00:00.000Z
425,2,2020-04-11T00:00:00.000Z
425,4,2020-05-25T00:00:00.000Z
426,0,2020-10-10T00:00:00.000Z
426,1,2020-10-17T00:00:00.000Z
426,2,2021-02-23T00:00:00.000Z
427,0,2020-05-31T00:00:00.000Z
427,2,2020-06-07T00:00:00.000Z
427,4,2020-06-23T00:00:00.000Z
428,0,2020-10-25T00:00:00.000Z
428,4,2020-11-01T00:00:00.000Z
429,0,2020-02-05T00:00:00.000Z
429,2,2020-02-12T00:00:00.000Z
429,4,2020-07-30T00:00:00.000Z
430,0,2020-03-13T00:00:00.000Z
430,1,2020-03-20T00:00:00.000Z
430,2,2020-08-05T00:00:00.000Z
431,0,2020-12-27T00:00:00.000Z
431,1,2021-01-03T00:00:00.000Z
431,4,2021-03-14T00:00:00.000Z
432,0,2020-03-19T00:00:00.000Z
432,1,2020-03-26T00:00:00.000Z
432,3,2020-05-22T00:00:00.000Z
433,0,2020-10-04T00:00:00.000Z
433,1,2020-10-11T00:00:00.000Z
434,0,2020-11-08T00:00:00.000Z
434,1,2020-11-15T00:00:00.000Z
434,2,2021-02-02T00:00:00.000Z
435,0,2020-01-09T00:00:00.000Z
435,2,2020-01-16T00:00:00.000Z
435,4,2020-03-08T00:00:00.000Z
436,0,2020-12-27T00:00:00.000Z
436,1,2021-01-03T00:00:00.000Z
437,0,2020-05-09T00:00:00.000Z
437,4,2020-05-16T00:00:00.000Z
438,0,2020-01-31T00:00:00.000Z
438,1,2020-02-07T00:00:00.000Z
438,2,2020-04-16T00:00:00.000Z
439,0,2020-01-09T00:00:00.000Z
439,1,2020-01-16T00:00:00.000Z
439,4,2020-05-04T00:00:00.000Z
440,0,2020-03-14T00:00:00.000Z
440,2,2020-03-21T00:00:00.000Z
440,4,2020-04-28T00:00:00.000Z
441,0,2020-09-27T00:00:00.000Z
441,4,2020-10-04T00:00:00.000Z
442,0,2020-01-28T00:00:00.000Z
442,1,2020-02-04T00:00:00.000Z
442,3,2020-03-11T00:00:00.000Z
443,0,2020-11-28T00:00:00.000Z
443,2,2020-12-05T00:00:00.000Z
443,4,2021-03-16T00:00:00.000Z
444,0,2020-10-14T00:00:00.000Z
444,4,2020-10-21T00:00:00.000Z
445,0,2020-02-13T00:00:00.000Z
445,4,2020-02-20T00:00:00.000Z
446,0,2020-02-20T00:00:00.000Z
446,2,2020-02-27T00:00:00.000Z
446,3,2020-08-27T00:00:00.000Z
447,0,2020-04-02T00:00:00.000Z
447,4,2020-04-09T00:00:00.000Z
448,0,2020-08-30T00:00:00.000Z
448,1,2020-09-06T00:00:00.000Z
448,3,2020-10-30T00:00:00.000Z
449,0,2020-01-06T00:00:00.000Z
449,1,2020-01-13T00:00:00.000Z
449,2,2020-05-07T00:00:00.000Z
450,0,2020-09-29T00:00:00.000Z
450,1,2020-10-06T00:00:00.000Z
450,3,2021-01-08T00:00:00.000Z
451,0,2020-08-31T00:00:00.000Z
451,2,2020-09-07T00:00:00.000Z
452,0,2020-05-11T00:00:00.000Z
452,1,2020-05-18T00:00:00.000Z
452,4,2020-06-22T00:00:00.000Z
453,0,2020-02-15T00:00:00.000Z
453,2,2020-02-22T00:00:00.000Z
454,0,2020-06-15T00:00:00.000Z
454,2,2020-06-22T00:00:00.000Z
455,0,2020-08-13T00:00:00.000Z
455,1,2020-08-20T00:00:00.000Z
456,0,2020-02-21T00:00:00.000Z
456,4,2020-02-28T00:00:00.000Z
457,0,2020-11-19T00:00:00.000Z
457,1,2020-11-26T00:00:00.000Z
457,2,2021-03-12T00:00:00.000Z
458,0,2020-04-25T00:00:00.000Z
458,4,2020-05-02T00:00:00.000Z
459,0,2020-12-07T00:00:00.000Z
459,2,2020-12-14T00:00:00.000Z
459,3,2021-03-14T00:00:00.000Z
460,0,2020-12-09T00:00:00.000Z
460,1,2020-12-16T00:00:00.000Z
460,2,2021-04-16T00:00:00.000Z
461,0,2020-02-21T00:00:00.000Z
461,1,2020-02-28T00:00:00.000Z
461,4,2020-07-30T00:00:00.000Z
462,0,2020-05-05T00:00:00.000Z
462,1,2020-05-12T00:00:00.000Z
462,2,2020-09-15T00:00:00.000Z
463,0,2020-11-27T00:00:00.000Z
463,1,2020-12-04T00:00:00.000Z
463,2,2021-01-23T00:00:00.000Z
463,4,2021-04-24T00:00:00.000Z
464,0,2020-01-11T00:00:00.000Z
464,1,2020-01-18T00:00:00.000Z
465,0,2020-10-24T00:00:00.000Z
465,1,2020-10-31T00:00:00.000Z
465,4,2021-01-03T00:00:00.000Z
466,0,2020-03-13T00:00:00.000Z
466,4,2020-03-20T00:00:00.000Z
467,0,2020-06-21T00:00:00.000Z
467,4,2020-06-28T00:00:00.000Z
468,0,2020-04-21T00:00:00.000Z
468,1,2020-04-28T00:00:00.000Z
468,3,2020-05-01T00:00:00.000Z
469,0,2020-06-17T00:00:00.000Z
469,2,2020-06-24T00:00:00.000Z
469,3,2020-11-24T00:00:00.000Z
470,0,2020-04-28T00:00:00.000Z
470,2,2020-05-05T00:00:00.000Z
470,3,2020-08-05T00:00:00.000Z
471,0,2020-01-31T00:00:00.000Z
471,2,2020-02-07T00:00:00.000Z
472,0,2020-12-23T00:00:00.000Z
472,2,2020-12-30T00:00:00.000Z
472,3,2021-04-30T00:00:00.000Z
473,0,2020-03-18T00:00:00.000Z
473,1,2020-03-25T00:00:00.000Z
473,3,2020-04-17T00:00:00.000Z
474,0,2020-09-01T00:00:00.000Z
474,2,2020-09-08T00:00:00.000Z
474,3,2021-02-08T00:00:00.000Z
475,0,2020-07-24T00:00:00.000Z
475,1,2020-07-31T00:00:00.000Z
475,3,2020-12-17T00:00:00.000Z
476,0,2020-08-22T00:00:00.000Z
476,2,2020-08-29T00:00:00.000Z
477,0,2020-01-28T00:00:00.000Z
477,4,2020-02-04T00:00:00.000Z
478,0,2020-10-23T00:00:00.000Z
478,1,2020-10-30T00:00:00.000Z
478,2,2021-01-19T00:00:00.000Z
479,0,2020-10-01T00:00:00.000Z
479,1,2020-10-08T00:00:00.000Z
479,2,2021-01-24T00:00:00.000Z
480,0,2020-10-05T00:00:00.000Z
480,1,2020-10-12T00:00:00.000Z
480,3,2021-02-10T00:00:00.000Z
481,0,2020-07-08T00:00:00.000Z
481,4,2020-07-15T00:00:00.000Z
482,0,2020-06-25T00:00:00.000Z
482,2,2020-07-02T00:00:00.000Z
483,0,2020-01-12T00:00:00.000Z
483,1,2020-01-19T00:00:00.000Z
483,2,2020-07-10T00:00:00.000Z
484,0,2020-09-17T00:00:00.000Z
484,1,2020-09-24T00:00:00.000Z
484,3,2021-01-15T00:00:00.000Z
485,0,2020-05-24T00:00:00.000Z
485,2,2020-05-31T00:00:00.000Z
485,3,2020-07-31T00:00:00.000Z
486,0,2020-06-27T00:00:00.000Z
486,1,2020-07-04T00:00:00.000Z
486,4,2020-10-10T00:00:00.000Z
487,0,2020-12-07T00:00:00.000Z
487,1,2020-12-14T00:00:00.000Z
487,3,2021-01-14T00:00:00.000Z
488,0,2020-02-15T00:00:00.000Z
488,2,2020-02-22T00:00:00.000Z
488,3,2020-06-22T00:00:00.000Z
489,0,2020-08-25T00:00:00.000Z
489,4,2020-09-01T00:00:00.000Z
490,0,2020-04-22T00:00:00.000Z
490,1,2020-04-29T00:00:00.000Z
490,2,2020-06-26T00:00:00.000Z
490,4,2020-07-01T00:00:00.000Z
491,0,2020-07-02T00:00:00.000Z
491,2,2020-07-09T00:00:00.000Z
492,0,2020-02-27T00:00:00.000Z
492,1,2020-03-05T00:00:00.000Z
493,0,2020-07-14T00:00:00.000Z
493,1,2020-07-21T00:00:00.000Z
493,2,2020-08-19T00:00:00.000Z
494,0,2020-07-18T00:00:00.000Z
494,2,2020-07-25T00:00:00.000Z
494,4,2021-01-06T00:00:00.000Z
495,0,2020-01-04T00:00:00.000Z
495,2,2020-01-11T00:00:00.000Z
496,0,2020-02-08T00:00:00.000Z
496,1,2020-02-15T00:00:00.000Z
496,3,2020-07-05T00:00:00.000Z
497,0,2020-04-08T00:00:00.000Z
497,1,2020-04-15T00:00:00.000Z
497,2,2020-07-18T00:00:00.000Z
497,3,2021-01-18T00:00:00.000Z
498,0,2020-11-13T00:00:00.000Z
498,1,2020-11-20T00:00:00.000Z
498,4,2021-03-08T00:00:00.000Z
499,0,2020-02-17T00:00:00.000Z
499,2,2020-02-24T00:00:00.000Z
500,0,2020-09-16T00:00:00.000Z
